TeamId,TeamName,SubmissionDate,Score
7918522,siryswz,"2021-12-24 02:57:43",0.12806
7851688,wpcred,"2021-12-31 16:47:06",0.12806
7683716,RomainBdt,"2021-12-09 19:57:54",0.12806
7931185,"Elliot Mlr","2021-12-28 14:45:45",0.12811
7918615,"HaoTian Qi","2021-12-30 08:24:30",0.12813
7809385,"Amina Ben Gdara","2021-12-08 16:28:40",0.12816
7510106,"mike mcnamara","2021-12-09 08:09:15",0.12817
7903242,"Krivosheev Sergey","2021-12-18 15:10:00",0.12817
7728434,LeeJarvis,"2021-11-22 14:44:11",0.12818
7702602,"yiyang tang","2021-12-02 07:32:59",0.12819
7934378,"Adelina Yakupova","2022-01-05 18:31:11",0.12821
7790161,corrimare,"2021-12-25 16:14:48",0.12821
7179886,"Eric Pan","2021-11-11 19:19:25",0.12821
7547857,"Mohammad Hossein Hashemi","2021-12-10 17:26:34",0.12823
7647036,"Aaron Barnes","2021-12-04 00:10:14",0.12823
7716842,"Deylin Yiao","2021-11-19 05:54:06",0.12824
7867365,"Mike Anti","2021-12-12 15:42:20",0.12826
7888062,YoichiroKataoka,"2021-12-16 07:32:04",0.12829
7943824,"Or Elim","2022-01-01 19:19:38",0.12831
7764194,"Olya #2","2021-12-03 21:42:58",0.12831
7704599,"Julia Conner","2021-12-06 06:05:59",0.12833
7705047,"Group 16","2021-12-10 20:02:12",0.12835
7693056,"Mitch Shepherd","2021-12-02 04:37:22",0.12835
4229969,Niaad,"2021-12-28 18:15:54",0.12836
7938111,"Andrii Gladun","2022-01-03 21:35:20",0.12837
7665852,"Magnus Aunevik-Berntsen","2021-11-24 07:47:47",0.12840
7758317,ttygsayuhfgd,"2021-11-20 05:01:03",0.12841
7676020,StridingMan,"2021-11-12 06:47:53",0.12842
7531246,PimpisutChan,"2021-11-16 05:53:54",0.12842
7794675,"Tijesunimi Oresanya ","2021-11-26 14:06:50",0.12842
7605088,"Adeyinka J. Oresanya","2021-11-26 20:07:51",0.12842
5899495,Pollete,"2022-01-09 19:06:28",0.12844
7802861,Thomas_Seed,"2021-11-28 13:12:47",0.12844
7713998,"Ila Dilip Mahajan","2021-12-04 23:05:07",0.12846
7873713,w1194693221,"2021-12-13 10:17:48",0.12847
7630018,"An Tran #2","2021-12-03 06:46:23",0.12848
7721399,adonson,"2021-11-22 14:08:50",0.12848
7613258,"Joong Choi","2021-12-15 21:01:18",0.12849
7799897,jmoore407,"2021-11-27 20:24:39",0.12849
7705004,YhongjieWang,"2021-11-24 01:25:41",0.12854
5415539,TEK,"2022-01-02 14:14:22",0.12855
7811871,Chris_Montgomery,"2021-11-30 04:21:14",0.12857
7792912,PeiqiYangsir,"2021-12-20 06:55:38",0.12859
7961694,"Angyi Li","2022-01-04 08:08:00",0.12861
7701914,Ohanlon,"2021-12-18 07:38:47",0.12861
7742996,"A Moses","2021-12-28 18:42:34",0.12863
7946554,"Madhumitha Mahendra","2022-01-06 10:16:09",0.12864
7409931,xiangshenxiang,"2021-12-05 12:00:11",0.12865
7914296,"Ziyuan Zhuang","2021-12-21 07:47:02",0.12865
7695951,KeiyaUNNO,"2021-11-17 16:22:59",0.12865
4631263,TheCamilovisk,"2021-12-21 03:36:26",0.12866
7643386,buxiangnulile,"2021-12-14 04:15:27",0.12867
7926000,"be in a daze","2021-12-24 03:06:06",0.12867
7930634,"Ismael Cortés","2021-12-27 23:40:59",0.12867
7815879,KastoneX,"2021-12-01 10:56:46",0.12868
7711747,"Albogachiev Alim","2021-11-17 14:15:17",0.12870
7652265,"Frank Barreto Rothaug","2021-11-14 19:45:30",0.12870
7785702,"Delaney Helgeson","2021-12-01 23:10:02",0.12871
7551950,"Kent Peaslee","2021-12-03 02:53:11",0.12873
6509173,dog_food,"2021-12-06 09:22:11",0.12873
7784016,LmBouille,"2021-12-10 11:02:46",0.12874
372778,jwebb,"2021-12-03 21:37:04",0.12875
7514023,KLO633,"2021-12-16 19:45:18",0.12876
7645468,"chi yeong","2021-11-15 09:20:02",0.12876
7799399,kaggler,"2021-12-01 17:02:00",0.12876
7758281,"kaggletes kaggletes","2021-11-20 04:45:02",0.12877
613850,DaisukeMaeda,"2021-12-21 08:15:35",0.12888
7594526,"Tyler Oquin","2021-12-02 22:13:40",0.12888
5402213,"Ivan LR","2022-01-06 10:59:32",0.12892
1276974,"Leonardo Di Matteo","2021-12-01 08:05:41",0.12893
7241512,"Genda Toki P","2021-11-29 07:42:00",0.12893
1418762,Denny,"2021-12-15 06:23:11",0.12893
4267001,"Marsel Eleuterio","2021-11-20 00:49:44",0.12893
7834313,"Marvelous Artoria","2021-12-06 14:20:07",0.12894
7927564,DekuLiuTesla,"2021-12-25 02:13:26",0.12894
7771392,egnascimento,"2021-11-27 13:31:12",0.12894
7775216,"ika turu","2021-11-29 10:45:09",0.12894
7691300,"Jake Defayette","2021-12-08 21:09:33",0.12895
7892344,"Saheed Yusuf","2022-01-07 23:29:30",0.12896
7850951,ropranam,"2021-12-18 09:49:45",0.12896
7594538,"Ethan Means","2021-11-18 20:49:49",0.12896
7825932,"Loy Jason","2021-12-12 11:43:00",0.12897
7944016,LenardZhang,"2021-12-29 20:19:23",0.12898
7894102,Jangwoon,"2021-12-23 07:05:41",0.12901
7801600,AcesHigh,"2021-12-12 12:01:12",0.12902
7835956,"Ofir Pearl","2022-01-01 12:54:30",0.12904
7139836,"Canadian Goose","2021-11-24 14:58:40",0.12905
7595594,AnuLio@123&,"2021-12-05 23:56:41",0.12906
7912300,FCUInformation,"2021-12-20 18:33:04",0.12906
7895584,h1111111,"2021-12-23 14:55:19",0.12907
7887950,"Sichun Huang","2021-12-24 00:32:26",0.12907
7849086,"Hannah Graham","2021-12-14 04:31:16",0.12908
7411866,SJYoON91,"2021-12-07 02:28:11",0.12909
7639544,liyue5510,"2021-12-08 05:22:21",0.12912
7796359,"Ethan #10","2021-12-28 02:57:06",0.12912
6491200,romantihiy,"2021-12-02 15:50:08",0.12912
7780879,SudaTakumi,"2021-12-20 18:17:41",0.12913
7594533,"Angelica Bermea","2021-12-03 02:48:22",0.12914
7948701,mdk2mc,"2022-01-06 02:49:46",0.12915
7628671,"Scott Lovelady","2021-12-06 02:52:40",0.12915
7869334,PTWwyb,"2021-12-14 06:05:17",0.12916
4397300,AdityaSharma95@,"2021-12-19 18:35:56",0.12917
7521843,"Yeongeun Ryu","2021-11-16 08:10:00",0.12919
4005737,Gerdas,"2021-11-17 11:42:29",0.12920
7706731,"Thomas Martynec","2021-11-19 09:57:16",0.12920
7746956,"WANG Michelle","2021-11-20 13:21:52",0.12920
7558951,"Hari Krishna #4","2021-12-01 04:39:38",0.12920
7864199,"Thi Vũ","2021-12-14 08:36:41",0.12921
7748777,sid0527,"2021-12-18 15:49:50",0.12923
7733424,coollxx,"2021-11-17 08:45:48",0.12926
7630016,"Navya Karri","2021-12-02 21:59:31",0.12926
7545161,"Jooksuk Lim","2021-11-16 15:09:42",0.12927
7968229,alr_100468410,"2022-01-09 11:48:26",0.12928
7626071,"Patricia Porcel","2021-11-24 22:37:50",0.12929
7642746,"Yu Tang","2021-12-12 21:27:28",0.12931
7898801,DMcC73,"2022-01-05 17:28:39",0.12933
7594519,"Madeline Earl-Choate","2021-11-23 22:46:19",0.12933
7783756,thebestplayer,"2021-11-24 15:41:42",0.12939
7926342,Ab3838585,"2021-12-24 06:14:40",0.12939
7913244,Formal55,"2022-01-07 01:20:53",0.12942
7780105,lzmmmQAQ,"2021-12-10 03:12:58",0.12944
7771942,"Taiki Ishigaki","2021-11-23 02:42:27",0.12946
7944481,"Kamal Gomi","2022-01-08 04:29:37",0.12947
4295221,stjokerli,"2021-11-11 07:27:59",0.12950
7886620,"Tuo Xin","2021-12-25 16:22:19",0.12951
7872343,"JP VijayKumar","2021-12-27 00:59:22",0.12953
3566902,Oonitarm,"2021-11-26 16:31:31",0.12954
7497629,"Norihiro Ueki","2021-11-18 02:34:09",0.12956
6025316,"Duane Tanaka","2021-11-22 14:20:23",0.12957
7863957,"Maryia Znak","2021-12-22 04:37:27",0.12957
7598677,"Jack Jae Hwan Kim","2021-11-27 15:28:55",0.12958
7806296,"Leng Yang","2021-11-30 14:40:27",0.12959
7607343,TeamEmory,"2021-12-27 01:32:55",0.12959
7930231,tayyabk786,"2021-12-25 16:31:08",0.12960
7769329,Paul-Mehdy,"2021-11-23 11:25:16",0.12960
7981530,"Andres Lorenzo","2022-01-09 11:52:11",0.12961
7863605,OlehZherebetskiy1,"2021-12-11 19:43:12",0.12963
7796823,HeMengfan,"2021-11-27 06:33:44",0.12963
7689832,"zzz #2","2021-12-03 15:44:05",0.12964
7594529,"Jerren Minck93","2021-11-23 18:04:43",0.12964
7594534,Allison86,"2021-12-02 22:09:42",0.12964
7975027,"Celia García #2","2022-01-09 12:17:21",0.12967
7785695,"Nicole Parmelee","2021-12-02 23:22:52",0.12968
7940747,ceshmina,"2022-01-03 11:29:33",0.12970
7816270,"Nikhil Tej","2021-12-02 21:17:55",0.12972
7651076,MagnusHarboe2,"2021-12-06 01:14:47",0.12972
7561113,"Team RNL","2021-12-03 13:22:53",0.12979
7797802,mikyao,"2021-12-20 12:07:27",0.12979
7654466,"Zac Worlton","2021-12-03 04:07:09",0.12980
7967526,formal5566,"2022-01-06 15:41:04",0.12983
7596820,"Surya Teja Koka","2021-11-16 04:16:00",0.12983
7864848,guanxikang,"2021-12-12 05:25:47",0.12983
7689982,"Marc Nelson u1346942","2021-12-05 14:57:00",0.12984
4525793,SchopenHacker75,"2021-11-25 14:48:08",0.12986
3305990,pkmisra,"2021-12-30 10:23:50",0.12988
7803089,miaoyy666,"2021-11-30 13:52:06",0.12990
7307848,"Artem Mokeev","2021-11-18 07:45:41",0.12993
7945164,chiku_an,"2022-01-04 23:29:50",0.12994
6501669,anshumanawasthi,"2021-12-06 15:05:53",0.12995
7719799,CoE,"2021-11-16 00:24:25",0.12996
7785934,"Jennifer Conde","2021-12-01 05:07:16",0.12996
7687872,Alejandro_gb,"2021-11-12 16:57:30",0.12997
7740001,designzd,"2021-11-22 07:31:39",0.12998
7640257,Group08,"2021-11-13 12:55:14",0.12999
7813753,yaohuhu,"2021-12-10 14:25:36",0.12999
7974958,"LUIS CHIRLAQUE HERNANDEZ","2022-01-08 17:18:16",0.13000
7845607,"Anastasiya Chapurina","2021-12-07 19:58:58",0.13002
7594524,"Kieren Pike","2021-12-02 17:03:39",0.13004
7896777,Fonske,"2021-12-27 21:05:17",0.13005
7333168,"Henry Loughlin","2021-11-27 05:13:36",0.13009
7626525,"Andres Washington Muggi Cisneros","2021-11-24 04:37:06",0.13011
7841000,taylorp1,"2021-12-06 03:57:53",0.13012
7813879,SydneyHolder,"2021-12-06 04:59:52",0.13012
7920316,"Anthony Rakotovanoelson","2022-01-05 13:11:53",0.13013
5382055,"Ansh Ankul","2022-01-07 13:34:35",0.13014
7594536,Trant4469,"2021-11-30 04:16:29",0.13016
6217438,TDCH77,"2022-01-07 17:59:15",0.13016
7593880,"Belle Barnes","2021-12-04 18:36:46",0.13017
7894586,kmdrke,"2021-12-16 14:05:53",0.13018
7769168,SammyDLX,"2021-11-28 13:10:13",0.13018
7806547,NeuAI-20195231,"2021-12-06 13:27:01",0.13020
7083688,"Rizky Kiky","2021-12-29 01:35:00",0.13021
7879117,"Onur Çaydere","2021-12-19 11:34:57",0.13022
7556229,"IKUTANI SYO","2021-12-15 13:00:12",0.13023
7774066,"Patty Porcel","2021-11-24 18:43:02",0.13023
7767805,"Masato Otsuka","2021-12-08 13:51:31",0.13027
6285062,data_skywalker,"2021-12-17 15:18:39",0.13027
7713769,"Jason Ashby","2021-12-05 00:52:43",0.13029
6309306,"Tomas Altilio","2021-11-21 22:11:36",0.13034
7699097,"Jon Fabiszak","2021-12-03 17:56:05",0.13034
6768040,"Leonardo Fernandes","2022-01-02 19:45:56",0.13037
7801590,sxm1101,"2021-12-17 10:24:33",0.13038
7821691,"Alonso Salcido","2021-12-09 16:24:21",0.13044
7649718,Team03,"2021-11-18 11:08:12",0.13044
7962755,hika_naka,"2022-01-05 15:05:27",0.13045
7382000,"Running giraffeK","2021-11-27 09:34:04",0.13049
7751977,"David La Chasse","2021-11-19 06:30:56",0.13052
7760869,"Yueming Yang","2021-11-23 15:55:45",0.13053
7751735,"YUKARU .K","2021-12-15 06:06:05",0.13055
7901678,hironey,"2021-12-19 07:59:02",0.13056
7577447,"Aleksey Yumashev","2021-11-26 08:42:49",0.13058
7849088,"Fiona Meisner","2021-12-14 11:16:20",0.13058
7717286,"Sergey L","2021-11-27 11:20:17",0.13059
7772145,"Jeremy Waibel","2021-12-07 03:17:56",0.13060
7849095,"Gene Sun","2021-12-14 04:30:46",0.13061
6873520,JennieLove,"2021-12-07 06:21:08",0.13065
7644333,"Masato Kotake","2021-11-11 01:18:23",0.13072
7840758,minorufukushima,"2022-01-01 09:16:18",0.13072
7824787,KentoI,"2021-12-13 23:23:53",0.13072
7796486,邵则开shaozekai,"2021-11-27 08:16:55",0.13077
7731804,"Tracy #4","2021-12-11 14:13:45",0.13078
7742598,Steve_Zhu03,"2021-11-18 07:49:37",0.13083
7843338,"Skiv rus","2021-12-14 18:28:08",0.13087
7851535,Kylianvn,"2021-12-08 15:18:57",0.13089
7676784,"Atakan Erdoğan","2021-12-04 12:22:38",0.13089
7561121,"Randstad Team A","2021-12-03 11:15:56",0.13089
7603290,"Eduardo Pizzani Juliao","2022-01-03 17:36:31",0.13093
7721618,"Connor Yeh","2021-12-27 02:50:04",0.13096
7651847,"leonardo tammaro mente","2021-11-13 21:09:37",0.13096
7720461,"Karl Lundquist","2021-11-29 02:38:01",0.13096
7687845,"Nishan Sajeewee","2021-11-18 09:51:34",0.13098
7558104,"Harry hu","2021-12-04 07:23:41",0.13099
7654758,"Eve Lau","2021-12-04 07:18:59",0.13099
4567687,"Hina Yamoda","2021-12-23 17:11:48",0.13100
6534143,kuni_monke,"2022-01-01 15:25:24",0.13102
7769908,Sanja93,"2021-12-21 12:10:20",0.13103
4289199,autogluon,"2021-11-23 11:52:56",0.13106
5824383,NTU_b07902115_我什麼都不知道,"2021-12-09 12:19:08",0.13107
7721428,卍Haruka,"2021-11-14 11:15:51",0.13107
7943182,"ENRIQUE ESCRIBANO GIL","2021-12-29 09:58:24",0.13110
7461901,"Ammar Sayed Taha","2021-11-16 14:15:29",0.13110
7155176,sufeyeying,"2021-11-30 01:42:34",0.13110
7706468,Jasonh123,"2021-12-04 01:18:22",0.13112
7594625,"Maharaja Arizona","2021-12-03 20:22:47",0.13112
7688299,Shinseungmin,"2021-11-22 12:25:44",0.13113
7977894,ddd332,"2022-01-09 07:28:42",0.13113
7921737,soojeonghan,"2021-12-23 22:53:45",0.13114
7834051,CarolineC,"2021-12-21 03:35:31",0.13114
7548008,"Slava Volkonenkov","2021-11-28 22:40:55",0.13115
7755041,NeuAI20194943,"2021-11-29 07:19:33",0.13115
7817277,bule_hat,"2021-12-05 01:41:11",0.13116
7749366,"Meher Vishal Malla","2021-11-30 19:08:20",0.13118
7912977,Elwinner23,"2021-12-27 16:12:12",0.13118
7937103,"Julia Vassilenko","2021-12-27 16:33:49",0.13118
5538094,LineCC,"2022-01-01 07:09:43",0.13118
5931194,"Ashaolu Ayanfe","2021-11-19 09:57:18",0.13119
6985063,"Rajat Khotele","2022-01-09 13:45:39",0.13119
6468722,"Junya Imamura","2021-12-15 07:23:08",0.13119
7815780,"lolwhat yesme","2021-12-08 21:01:22",0.13120
7808194,Stiluzoid,"2021-12-01 07:44:15",0.13121
7377119,YiuKamWing,"2021-11-20 12:57:39",0.13121
5198672,"AbdErrahmane Mouhab","2021-11-18 22:23:15",0.13123
6356740,Taro_ja,"2021-12-14 04:02:05",0.13123
7789592,"Malla Praveen","2021-12-12 10:26:42",0.13124
7910370,"Omer Kaan Gürbüz","2021-12-20 10:55:35",0.13125
7949346,jin_guan_pan,"2022-01-03 22:58:00",0.13125
7783157,"Khadir M Islam","2021-11-24 14:05:51",0.13126
7982946,"Antonio Castejón Barrio","2022-01-09 20:31:30",0.13127
7828309,jbs227,"2021-12-04 19:20:09",0.13127
7931739,"Rebeca Orellana","2021-12-28 00:48:41",0.13128
7745128,"Billy Yang","2021-12-06 16:42:59",0.13128
7731071,"Edna Eze","2022-01-09 13:33:01",0.13130
7736139,"Ondrej Hirs","2021-12-06 15:48:40",0.13130
7846080,"Oscar Coronado Moreno","2021-12-27 23:15:11",0.13134
7850806,"first place guys","2021-12-28 22:34:26",0.13135
7834118,U&E,"2022-01-01 17:53:33",0.13135
6514109,VictorBnnt,"2021-11-25 19:59:58",0.13137
7830738,"Boy Mike","2021-12-19 08:39:19",0.13139
7903346,HoudaKa,"2021-12-18 21:26:57",0.13141
7926228,SuNyAo0208,"2021-12-28 14:26:11",0.13141
7360821,kmajerus,"2021-12-16 20:54:35",0.13143
7637327,"Kunal Pandya #2","2021-11-22 12:31:08",0.13146
7757079,"Çağrı Karadeniz","2022-01-09 07:19:55",0.13151
7576508,"Josh Shirley","2021-12-03 02:50:18",0.13152
7910582,"Вадим Абронин","2021-12-20 17:48:40",0.13153
7798309,"Dmitry Kosenko","2021-12-08 21:09:40",0.13158
7767930,HuYangHa,"2021-12-01 12:12:48",0.13159
7488167,LLC_TARGET_B,"2021-11-20 10:06:03",0.13161
7704457,klaus224,"2021-12-06 01:58:09",0.13164
7904658,xfrhhhh,"2021-12-19 02:52:10",0.13168
7915856,"Tobias Samuel","2021-12-21 14:02:05",0.13170
7362912,"Meghan Latouf","2021-12-15 03:36:13",0.13172
7610600,"Lim Wei Xuan","2021-11-23 15:00:11",0.13172
7726596,Kamarun,"2021-12-06 05:31:25",0.13174
7667063,s.takahashi1021,"2021-11-17 16:23:49",0.13180
1473034,"Xin Min","2021-11-29 04:55:25",0.13182
7826253,"Waseem Ahmed Patel","2021-12-27 09:06:32",0.13183
7902339,"Dmitry Zhuchkov","2021-12-19 18:55:25",0.13190
7953899,"Moon #5","2022-01-02 04:42:36",0.13191
7543523,JoseCSUF,"2021-12-14 02:46:41",0.13192
7736193,"Stephen & Walter (& possibly Ryan) Team of Champions & Winners","2021-11-18 02:49:00",0.13194
7872855,kirothd,"2021-12-13 03:29:09",0.13195
7776419,"Lu HenrLy","2021-11-23 12:10:14",0.13198
7746315,Henrly,"2021-11-25 06:39:53",0.13198
7737809,etm8fs,"2021-11-18 19:38:26",0.13200
3752264,CK,"2021-12-08 04:52:02",0.13202
7728462,"YING ZENG0104","2021-12-06 13:48:54",0.13203
3121024,"Koki Ando","2021-12-22 07:27:17",0.13203
5274017,"Chase Jensen","2021-12-05 21:07:53",0.13205
7785147,"Patricia Pórcel","2021-11-24 21:26:24",0.13206
7910607,wang519,"2021-12-21 12:54:26",0.13212
7865409,silenceyezi,"2021-12-20 11:29:43",0.13212
7920627,"Jeremy SILLAM","2021-12-30 23:05:22",0.13215
7804556,"Raj Mehta #2","2021-11-29 06:08:58",0.13215
4319113,"Zachary Safir","2021-12-15 18:59:02",0.13215
7956334,"Logan Dymond","2022-01-08 18:27:59",0.13216
7905872,"David #35","2021-12-21 19:01:22",0.13222
7842074,"Mohammed Ateeq Uddin","2021-12-23 17:27:31",0.13227
7813703,NeuAI+20195276,"2021-12-06 11:44:35",0.13233
7630687,Swapnil_Sethi,"2021-12-26 19:18:55",0.13234
1309005,sebjer13,"2021-11-15 10:32:36",0.13235
7445581,storikai,"2021-11-14 02:56:36",0.13235
7745825,"Quốc Tài","2021-12-08 13:06:25",0.13236
7716877,tomsona1,"2021-11-20 08:48:55",0.13237
7924478,Ashish6125,"2021-12-24 17:19:36",0.13242
7980165,JamesMcE,"2022-01-10 00:20:10",0.13243
7826361,WuMeng,"2022-01-06 16:37:25",0.13247
7869946,Lazarillo210347,"2021-12-23 07:59:00",0.13248
7919748,"Alpkutay Korkmaz","2021-12-26 18:14:47",0.13248
7644323,ElderLord,"2021-12-24 10:17:51",0.13248
7733624,yq77song,"2021-11-23 08:10:08",0.13249
7674510,"Gage Hornung","2021-12-14 19:00:06",0.13250
7746602,"Alina S","2021-12-21 07:03:06",0.13251
7859141,simeisuperduper,"2021-12-09 14:32:05",0.13251
7736554,"Yusuf Berber","2021-11-19 19:07:06",0.13252
7836546,"Weifeng Ji #2","2021-12-12 05:01:50",0.13252
7830987,"Aldrice Martin","2021-12-06 11:52:59",0.13252
1470610,"anuj madaan","2021-12-04 14:48:38",0.13252
7694653,"Victor BARRE","2021-11-15 20:07:43",0.13256
7733234,renjiale1,"2021-11-19 06:26:03",0.13259
7905474,HEU_gjs,"2021-12-19 08:42:17",0.13259
3080101,jayleo,"2022-01-01 15:44:13",0.13259
7715848,"James Vu Bui","2021-12-04 14:47:38",0.13260
7819199,KenjiBrisbane,"2021-12-09 11:20:37",0.13262
7604108,gopitora,"2021-11-14 07:36:55",0.13262
7757798,YangKH,"2021-11-22 06:49:04",0.13262
7841087,Sahil112,"2021-12-06 04:09:55",0.13263
7956529,"Guillermo Rubio","2022-01-06 12:29:08",0.13264
7814865,Neu_AI_20195253,"2021-12-06 09:07:16",0.13271
7718457,gaocangjun,"2021-11-18 07:54:20",0.13272
1543568,erya,"2021-11-22 07:59:43",0.13273
1332244,"Tomek Szymanski","2022-01-03 18:55:30",0.13273
7790185,Mhrota,"2021-12-24 04:13:24",0.13274
7634837,"Jia Jun Liew","2021-11-30 22:10:18",0.13277
7935494,ning-pu,"2022-01-10 02:48:03",0.13278
7867051,"Nikita Dubinin","2021-12-10 17:26:11",0.13278
7897098,"Leonid Spiridonov","2021-12-17 00:01:20",0.13278
7900800,"Dmitrii Ovechko","2021-12-17 21:16:33",0.13278
7903459,Rmnv1488,"2021-12-19 19:47:55",0.13278
7900572,"Akshin Guseinov","2021-12-20 14:11:24",0.13278
7807219,"Kirill Scherbakov","2021-11-29 14:07:44",0.13278
7498613,"Zhengkun Zhang","2021-12-09 13:35:14",0.13279
7741213,displs3,"2021-11-17 13:49:17",0.13279
4533910,"Danny Moon","2021-12-04 03:26:33",0.13281
7939573,irshad,"2021-12-31 09:50:44",0.13284
7931893,"Gabriel Ramirez Tondro","2021-12-26 05:59:31",0.13287
7803146,NeuAI20195254,"2021-11-29 12:13:21",0.13287
7873962,charonace,"2021-12-12 13:02:15",0.13287
7900898,solo_ve_ve,"2021-12-18 16:12:46",0.13288
7928080,"Shustikov Vladislav","2022-01-04 16:00:17",0.13288
7676834,"Shurui Xu","2021-11-17 12:50:16",0.13289
7916197,bugxy0526,"2021-12-29 03:12:45",0.13289
7820432,XAY2021,"2021-12-18 15:42:48",0.13289
7823830,sbb007,"2021-12-12 11:39:02",0.13289
7857092,cccccccccccc_001,"2021-12-14 15:16:17",0.13289
7860257,MarcusLY,"2021-12-25 04:58:35",0.13289
7971573,SHNUAnakin,"2022-01-07 06:32:55",0.13289
7806844,"Tom Kessous","2021-12-16 18:56:46",0.13291
7954550,Mins,"2022-01-09 03:58:55",0.13292
7458091,yoon-seul,"2021-11-14 13:06:06",0.13293
7793693,"Shirley Zhang1007","2021-11-27 06:33:40",0.13294
7828765,"Huynh Huy","2021-12-12 15:32:51",0.13295
7737318,HawkVS,"2021-11-16 21:08:01",0.13304
7774950,"Cathal Eoin O'Connor","2021-11-25 10:02:06",0.13305
7694379,"Nathan Jolivet","2021-11-15 15:49:51",0.13305
7910339,hraouak,"2021-12-20 12:58:00",0.13309
7748320,exiaoseiei,"2021-11-23 08:57:21",0.13309
7569376,dookiedee,"2021-11-19 16:33:48",0.13310
7781087,"Larry Kim","2021-12-03 06:05:54",0.13312
7892224,"Ailys Solidware","2021-12-15 22:25:56",0.13312
7810023,"Mackenzie Jones","2021-12-15 02:41:25",0.13313
7834819,"Lennard Geeraert","2021-12-08 16:49:25",0.13316
6755068,"Ilshat Akhmetov","2021-11-16 16:08:29",0.13318
7796689,NeuAI20195240,"2021-12-05 15:13:50",0.13319
7515637,HayesPark,"2021-11-14 14:52:24",0.13320
7939828,shijinlhl,"2021-12-30 08:42:16",0.13324
7840950,depe874,"2021-12-06 10:39:29",0.13327
7758051,"Barry YK DING","2021-11-20 09:11:42",0.13328
5508987,Piowancha,"2021-12-19 00:13:42",0.13328
7646719,"Hendrik Šuvalov","2021-12-12 14:42:22",0.13330
7786689,"chienlun liao","2021-11-29 05:37:03",0.13333
1162830,RichardAyres,"2021-12-07 15:07:54",0.13333
7707175,KIGett,"2021-11-11 17:20:51",0.13333
7790085,AArzt1993,"2021-11-26 21:19:26",0.13334
7669342,"Liz Davis","2021-12-02 20:49:11",0.13336
7785488,"Ashrith Grandi","2022-01-02 02:59:44",0.13336
7972638,"Sander Taragola","2022-01-08 18:37:01",0.13346
4648251,"Manuel & Jesús","2022-01-08 21:55:49",0.13347
7721543,CcccYyyyF,"2021-11-14 12:14:47",0.13350
3246727,"Lorenzo Pagliaro","2021-11-23 17:45:28",0.13351
7873263,WSB,"2021-12-19 22:43:21",0.13355
7900976,"Rodrigo Martin Viano","2021-12-26 00:07:51",0.13355
7839403,"Kane Yen","2021-12-06 16:56:30",0.13356
7855086,"seri zus","2021-12-15 08:42:26",0.13356
7855091,hklkka,"2021-12-22 08:43:13",0.13356
7855100,Rigunan,"2021-12-15 08:42:39",0.13356
7909650,"Old Siao","2021-12-20 09:20:07",0.13356
7925537,"Genie #2","2021-12-24 03:36:28",0.13356
7730038,"Stephen Zielke","2021-11-24 22:18:35",0.13356
7827673,"Andrew Estornell","2021-12-04 02:41:19",0.13356
5567521,"sho weed","2022-01-02 07:49:25",0.13358
7965485,"Yuma Matsui","2022-01-10 03:01:09",0.13360
7809515,ZENGWING,"2021-11-29 17:19:39",0.13364
7675703,acvanp,"2021-11-14 23:13:41",0.13365
7748562,"SuperLong DownTime","2021-11-18 13:10:51",0.13366
7496622,"W207 - Team1","2021-12-07 01:11:39",0.13369
7977809,"LAURA CEBADA ALMAGRO","2022-01-08 08:55:49",0.13370
4467221,"GFT AI","2021-11-23 11:23:56",0.13373
7830088,"Timor b","2021-12-12 16:31:08",0.13373
7530045,"Eternal Sarmon","2021-11-29 03:59:18",0.13373
1272851,huanzhang,"2021-12-16 23:47:27",0.13373
7802169,"akın karadeniz","2021-11-28 16:12:53",0.13374
7929057,"Liam Dorn","2021-12-28 01:57:24",0.13375
7756306,NPUCYM,"2021-11-21 02:46:54",0.13378
7482627,shangkl,"2021-11-27 10:56:26",0.13378
7742244,Sunjamjam,"2021-11-27 11:11:53",0.13378
7950612,"Mor Trabelsi","2021-12-31 17:59:28",0.13381
7933488,pleha,"2022-01-03 20:52:11",0.13382
6285857,"Axel Romero","2021-11-12 11:27:25",0.13383
7940941,"Javier Esteras","2021-12-28 17:01:04",0.13385
7845831,Daniela+Susana+Svetlana,"2021-12-15 10:34:26",0.13385
7583926,Joe_Chen_Zhao,"2021-12-05 16:27:27",0.13386
7882680,LinHangHan,"2021-12-24 06:57:51",0.13390
7967088,HSIANGLING,"2022-01-05 15:21:16",0.13390
7897711,yudori0105,"2021-12-31 09:11:46",0.13391
7878091,"Ярослав Видрук","2021-12-21 11:35:01",0.13393
7855406,"Shray Garg","2021-12-23 09:25:44",0.13394
7595138,UMaster,"2021-12-05 22:26:09",0.13395
7895723,"dong han 1234","2021-12-17 14:15:53",0.13396
7635078,"Vikash Kumawat","2021-12-19 19:10:10",0.13396
7951251,HansLin045,"2022-01-08 07:27:38",0.13397
7522576,"Seunghyun kim 20140105","2021-11-15 11:42:03",0.13397
4316471,"Lev Kiwi","2021-11-26 15:29:12",0.13401
4454203,mustainiac,"2021-12-12 02:14:49",0.13404
7698939,"Jimssy Thomas","2021-12-04 19:53:27",0.13406
7808235,"Danila #3","2021-12-06 11:29:18",0.13407
7910117,mutedlemon,"2021-12-23 01:21:07",0.13407
